Wall time,Step,Value
1687730630.7299106,9,2.314265251159668
1687730631.7217114,19,2.3229854106903076
1687730632.653373,29,2.3045551776885986
1687730633.1177945,34,2.2989747524261475
1687730634.0438673,44,2.1783015727996826
1687730634.9736736,54,2.1480696201324463
1687730635.4421008,59,2.063636302947998
1687730635.90352,64,2.094364881515503
1687730636.367447,69,2.0955111980438232
1687730636.8318686,74,1.8837765455245972
1687730637.3093026,79,1.9915180206298828
1687730637.791741,84,1.9476245641708374
1687730638.2741785,89,1.9884579181671143
1687730638.750612,94,1.8534880876541138
1687730639.2230408,99,1.8511792421340942
1687730639.6924672,104,1.9180272817611694
1687730640.6353238,114,1.7537750005722046
1687730641.58169,124,1.6816238164901733
1687730642.0476375,129,1.881425380706787
1687730642.9914956,139,1.7474064826965332
1687730644.4005582,154,1.788437008857727
1687730644.8684888,159,1.7769756317138672
1687730645.3349125,164,1.5518277883529663
1687730645.7983332,169,1.6974835395812988
1687730646.2607534,174,1.7039841413497925
1687730647.1825912,184,1.7268513441085815
1687730648.5688503,199,1.5450553894042969
1687730649.0282676,204,1.6436151266098022
1687730649.968121,214,1.4427247047424316
1687730650.4345448,219,1.5629202127456665
1687730650.8999677,224,1.7113527059555054
1687730651.3814044,229,1.4985438585281372
1687730651.84883,234,1.5385072231292725
1687730652.3183427,239,1.6009371280670166
1687730653.2661622,249,1.4989672899246216
1687730653.740595,254,1.3620966672897339
1687730655.1547654,269,1.5497376918792725
1687730655.6171854,274,1.4885241985321045
1687730656.076603,279,1.4265737533569336
1687730656.5390227,284,1.3303371667861938
1687730657.004446,289,1.373083233833313
1687730658.3867013,304,1.3936164379119873
1687730658.8461187,309,1.3923110961914062
1687730659.310542,314,1.358102560043335
1687730659.7704625,319,1.4696807861328125
1687730660.2311532,324,1.378363847732544
1687730660.6905732,329,1.4379658699035645
1687730661.1559958,334,1.3801249265670776
1687730661.6274288,339,1.3939212560653687
1687730662.1197371,344,1.219677448272705
1687730662.5962942,349,1.5899330377578735
1687730668.3179986,359,1.1826316118240356
1687730668.7824206,364,1.2989611625671387
1687730669.2433429,369,1.2782717943191528
1687730669.7057667,374,1.352452278137207
1687730670.63218,384,1.2492101192474365
1687730671.5598497,394,1.3884217739105225
1687730672.0430236,399,1.1592730283737183
1687730673.0126126,409,1.185667634010315
1687730673.4970527,414,1.1486542224884033
1687730674.4549236,424,1.2334469556808472
1687730674.9331717,429,1.3242814540863037
1687730675.4056008,434,1.190661072731018
1687730675.8790307,439,1.245435118675232
1687730676.3657897,444,1.100273847579956
1687730676.8609703,449,1.242673397064209
1687730677.8358047,459,1.134853482246399
1687730678.3205671,464,1.1378860473632812
1687730678.8024442,469,1.1331120729446411
1687730679.2856333,474,1.1063294410705566
1687730680.2428768,484,1.1457606554031372
1687730681.6311374,499,1.1253224611282349
1687730682.09256,504,0.9511373043060303
1687730682.55498,509,1.318934679031372
1687730683.0172331,514,1.3276524543762207
1687730683.9429066,524,1.1527395248413086
1687730684.4158394,529,1.3568263053894043
1687730684.887268,534,0.9105361104011536
1687730686.3065572,549,1.1477677822113037
1687730686.7794926,554,1.204991102218628
1687730688.2023616,569,1.107657551765442
1687730689.6205301,584,1.1915414333343506
1687730690.0879548,589,1.0472800731658936
1687730690.5653884,594,1.0931745767593384
1687730691.0473423,599,1.0357404947280884
1687730691.535183,604,0.9886347055435181
1687730692.9404695,619,1.1238276958465576
1687730693.4098976,624,0.8335656523704529
1687730693.8798294,629,0.9873431921005249
1687730694.3494275,634,0.784928023815155
1687730694.8354437,639,1.053760051727295
1687730695.8077037,649,1.1641991138458252
1687730696.2971497,654,1.0335191488265991
1687730697.807239,669,1.0047979354858398
1687730699.2429876,684,0.8946002721786499
1687730699.7164176,689,0.897857129573822
