Wall time,Step,Value
1687732683.586603,351,0.59170001745224
1687732723.4442062,703,0.7146000266075134
1687732763.6448884,1055,0.7633000016212463
1687732803.0731115,1407,0.7960000038146973
1687732841.7335742,1759,0.8109999895095825
1687732880.192782,2111,0.8253999948501587
1687732918.082505,2463,0.836899995803833
1687732956.4953,2815,0.8438000082969666
1687732994.651811,3167,0.8560000061988831
1687733034.2622561,3519,0.8557000160217285
1687733071.841321,3871,0.8616999983787537
1687733110.0529733,4223,0.8654000163078308
1687733147.5759737,4575,0.8651999831199646
1687733185.5142846,4927,0.8687999844551086
1687733223.2920184,5279,0.8652999997138977
1687733261.0927744,5631,0.870199978351593
1687733299.0126953,5983,0.8737000226974487
1687733336.8828845,6335,0.870199978351593
1687733375.461424,6687,0.878000020980835
1687733413.351011,7039,0.8810999989509583
1687733451.1317208,7391,0.8668000102043152
1687733489.4231644,7743,0.8669000267982483
1687733528.5456693,8095,0.8784000277519226
1687733567.297162,8447,0.8766000270843506
1687733606.0615911,8799,0.8650000095367432
1687733644.0792108,9151,0.883899986743927
1687733682.0724442,9503,0.8655999898910522
1687733721.2146344,9855,0.8755999803543091
1687733759.7486494,10207,0.8740000128746033
1687733799.188674,10559,0.8759999871253967
1687733838.1953042,10911,0.8790000081062317
1687733876.3659647,11263,0.8765000104904175
1687733913.7827811,11615,0.8763999938964844
1687733951.3298328,11967,0.873199999332428
1687733989.5043328,12319,0.8725000023841858
1687734027.1681988,12671,0.8740000128746033
1687734065.3317564,13023,0.8790000081062317
1687734102.8363895,13375,0.878000020980835
1687734140.5292065,13727,0.880299985408783
1687734178.0792468,14079,0.8797000050544739
1687734215.844523,14431,0.878600001335144
1687734254.0105999,14783,0.8733000159263611
1687734291.419941,15135,0.8741999864578247
1687734329.190421,15487,0.8762000203132629
1687734367.403886,15839,0.8637999892234802
1687734405.4929829,16191,0.8808000087738037
1687734443.7709515,16543,0.8748000264167786
1687734481.747106,16895,0.8424000144004822
1687734519.757367,17247,0.8780999779701233
1687734558.4188485,17599,0.857699990272522
1687734597.2107882,17951,0.8607000112533569
1687734635.70236,18303,0.880299985408783
1687734674.267013,18655,0.8676000237464905
1687734712.8836803,19007,0.8691999912261963
1687734751.944077,19359,0.8722000122070312
1687734790.1473987,19711,0.8736000061035156
1687734828.9149997,20063,0.8654000163078308
1687734868.0063524,20415,0.8589000105857849
1687734906.4947014,20767,0.8603000044822693
1687734944.9102898,21119,0.8592000007629395
1687734983.5378153,21471,0.8730999827384949
1687735021.9820142,21823,0.8827999830245972
1687735060.7772257,22175,0.8621000051498413
1687735099.233176,22527,0.8564000129699707
1687735137.7517715,22879,0.8515999913215637
1687735175.861553,23231,0.8765000104904175
1687735214.1966867,23583,0.8675000071525574
1687735253.2286184,23935,0.8726999759674072
1687735291.9118085,24287,0.8666999936103821
1687735330.189025,24639,0.8651999831199646
1687735368.407098,24991,0.8741000294685364
1687735406.517269,25343,0.8738999962806702
1687735445.3721793,25695,0.8583999872207642
1687735484.889082,26047,0.8637999892234802
1687735523.8705275,26399,0.873199999332428
1687735562.7457874,26751,0.8628000020980835
1687735602.1555743,27103,0.8744000196456909
1687735640.6255584,27455,0.8781999945640564
1687735679.2240858,27807,0.8791999816894531
1687735717.9663076,28159,0.8826000094413757
1687735756.7072854,28511,0.8701000213623047
1687735795.2099223,28863,0.8715000152587891
1687735834.0485392,29215,0.8745999932289124
1687735872.1962676,29567,0.8666999936103821
1687735911.4859512,29919,0.871399998664856
1687735950.4429202,30271,0.8763999938964844
1687735989.3235686,30623,0.8705999851226807
1687736037.1970348,30975,0.8697999715805054
1687736082.9960349,31327,0.8730000257492065
1687736132.5714676,31679,0.8712999820709229
1687736181.5409586,32031,0.8561000227928162
1687736220.5205617,32383,0.8725000023841858
1687736258.7830307,32735,0.8754000067710876
1687736297.6499288,33087,0.8727999925613403
1687736335.956173,33439,0.8741000294685364
1687736383.881045,33791,0.8779000043869019
1687736434.197302,34143,0.8784000277519226
1687736476.7319605,34495,0.8676999807357788
1687736515.6513526,34847,0.8762999773025513
1687736554.4701252,35199,0.8794999718666077
1687736593.9317813,35551,0.8726000189781189
1687736633.8204947,35903,0.8748000264167786
1687736673.9390416,36255,0.876800000667572
1687736713.236274,36607,0.883899986743927
1687736752.6532953,36959,0.8752999901771545
1687736792.7002983,37311,0.8863000273704529
1687736832.873659,37663,0.8769999742507935
1687736890.25003,38015,0.8774999976158142
1687736940.4348142,38367,0.8730000257492065
1687736981.7559702,38719,0.869700014591217
1687737037.897037,39071,0.875
1687737076.3889985,39423,0.8745999932289124
1687737114.2864459,39775,0.8866999745368958
1687737152.2358334,40127,0.8737000226974487
1687737190.6373122,40479,0.8865000009536743
1687737229.116191,40831,0.8665000200271606
1687737267.6369662,41183,0.8734999895095825
1687737306.386881,41535,0.8847000002861023
1687737345.3404932,41887,0.8805999755859375
1687737383.6761773,42239,0.890999972820282
1687737422.2007248,42591,0.8849999904632568
1687737460.9684644,42943,0.8752999901771545
1687737515.751669,43295,0.8916000127792358
1687737578.670146,43647,0.8784000277519226
1687737618.4631531,43999,0.8841000199317932
1687737678.9807239,44351,0.8698999881744385
1687737749.4423838,44703,0.882099986076355
1687737815.943578,45055,0.8779000043869019
1687737883.4173865,45407,0.8848000168800354
1687737953.6026688,45759,0.8848999738693237
1687738017.0208256,46111,0.8828999996185303
1687738062.9125152,46463,0.8711000084877014
1687738101.938902,46815,0.8903999924659729
1687738141.582788,47167,0.8878999948501587
1687738181.9827943,47519,0.8899999856948853
1687738221.3185503,47871,0.8858000040054321
1687738277.6637588,48223,0.8827000260353088
1687738316.6983905,48575,0.8877999782562256
1687738356.2282355,48927,0.8837000131607056
1687738396.4739106,49279,0.8816999793052673
1687738436.7774317,49631,0.8917999863624573
1687738481.4863176,49983,0.8758000135421753
1687738523.7196069,50335,0.8873000144958496
1687738611.0932214,50687,0.8888999819755554
1687738671.5629177,51039,0.8946999907493591
1687738731.6285481,51391,0.8903999924659729
1687738794.8415027,51743,0.8876000046730042
1687738849.6626313,52095,0.8817999958992004
1687738888.5073225,52447,0.8852999806404114
1687738927.8027313,52799,0.890500009059906
1687738967.2278645,53151,0.8876000046730042
1687739012.1957238,53503,0.8920000195503235
