Wall time,Step,Value
1687732653.8031402,94,1.736182451248169
1687732665.8149352,214,1.4124895334243774
1687732667.2790906,229,1.4628565311431885
1687732672.67065,284,1.486939787864685
1687732684.9447901,359,1.2176532745361328
1687732696.2946315,474,1.109409213066101
1687732731.8789399,779,0.9489074349403381
1687732733.429837,794,0.775851845741272
1687732738.0991511,839,0.6991528868675232
1687732773.4544017,1149,0.7762807607650757
1687732775.9083822,1174,0.6150242686271667
1687732786.4363637,1279,0.5994312167167664
1687732792.3705957,1339,0.8403456211090088
1687732795.3197494,1369,0.5521730780601501
1687732816.9096766,1544,0.6036329865455627
1687732817.8745532,1554,0.5610362887382507
1687732821.7130399,1594,0.4694194495677948
1687732835.816199,1739,0.5048590898513794
1687732850.3361285,1839,0.58741694688797
1687732875.9641628,2109,0.5519365668296814
1687732890.6927707,2214,0.4517265260219574
1687732899.0693538,2304,0.5047420263290405
1687732905.7813318,2374,0.39961230754852295
1687732940.0306168,2684,0.328378826379776
1687732957.465716,2819,0.359641432762146
1687732964.928495,2899,0.3676646947860718
1687732968.2795389,2934,0.304576575756073
1687732968.7419596,2939,0.33413708209991455
1687732984.5494537,3104,0.3667479455471039
1687732995.870625,3174,0.2803719639778137
1687732999.6790845,3214,0.2184305191040039
1687733002.10629,3239,0.2966527044773102
1687733009.2684171,3309,0.3643934726715088
1687733014.7594051,3359,0.3447457551956177
1687733039.9553344,3574,0.25690287351608276
1687733043.748782,3614,0.3282701075077057
1687733047.6533296,3654,0.4655217230319977
1687733059.6952684,3784,0.2744947671890259
1687733063.8740637,3829,0.2677805423736572
1687733065.7377567,3849,0.423429012298584
1687733066.6545892,3859,0.401932954788208
1687733078.2700055,3929,0.26851797103881836
1687733079.246894,3939,0.2845851182937622
1687733082.5292125,3974,0.2756914496421814
1687733086.2996368,4014,0.34276819229125977
1687733089.0821643,4044,0.3072498142719269
1687733102.1375296,4184,0.43958184123039246
1687733162.6921,4729,0.2833230793476105
1687733170.9410465,4814,0.2708653211593628
1687733175.1678863,4859,0.24937918782234192
1687733175.6293056,4864,0.3178366720676422
1687733178.424845,4894,0.36649131774902344
1687733181.209374,4924,0.24455823004245758
1687733194.277311,5014,0.27103543281555176
1687733195.7635207,5029,0.23152285814285278
1687733199.9693413,5074,0.2715182900428772
1687733227.7041693,5319,0.15392425656318665
1687733229.1024396,5334,0.27604007720947266
1687733231.9710457,5364,0.23674355447292328
1687733234.7815986,5394,0.23197439312934875
1687733241.7999735,5469,0.2940235733985901
1687733244.5875053,5499,0.1098942756652832
1687733246.9913492,5524,0.2174433171749115
1687733275.988846,5784,0.21098966896533966
1687733278.3319752,5809,0.2919655740261078
1687733278.7993996,5814,0.2388303130865097
1687733287.5262628,5904,0.17500054836273193
1687733293.6248019,5969,0.27526143193244934
1687733322.272937,6224,0.13408207893371582
1687733330.42134,6309,0.29104381799697876
1687733361.5096292,6584,0.15764759480953217
1687733362.96647,6599,0.19238388538360596
1687733369.7272143,6669,0.26511362195014954
1687733376.2490215,6689,0.24507547914981842
1687733398.6813989,6929,0.3083781599998474
1687733401.998647,6964,0.2965143322944641
1687733417.2079017,7074,0.30605798959732056
1687733422.7499363,7134,0.20839709043502808
1687733427.3501155,7184,0.28938958048820496
1687733441.5960581,7334,0.29627594351768494
1687733446.8748536,7389,0.13331252336502075
1687733455.311112,7429,0.20752368867397308
1687733458.1020308,7459,0.18153907358646393
1687733473.705155,7619,0.21247407793998718
1687733492.0638287,7764,0.251964807510376
1687733499.8442078,7844,0.20339658856391907
1687733507.509452,7924,0.233100026845932
1687733509.583477,7944,0.17595992982387543
1687733517.8884816,8029,0.23588386178016663
1687733539.6357296,8204,0.1505196988582611
1687733560.023715,8414,0.15767918527126312
1687733568.9588215,8459,0.13460564613342285
1687733571.871722,8489,0.23038677871227264
1687733574.3062248,8514,0.06292600929737091
1687733577.597552,8549,0.14683328568935394
1687733582.0673802,8594,0.14351318776607513
1687733588.7485833,8664,0.11743444204330444
1687733589.6974452,8674,0.11988858878612518
1687733591.169782,8689,0.15358209609985352
1687733595.6538558,8734,0.21695676445960999
1687733617.3294232,8909,0.17935805022716522
1687733638.5143719,9134,0.21828638017177582
1687733651.4753704,9224,0.14490744471549988
1687733655.833777,9269,0.13540543615818024
1687733662.1462219,9334,0.10340375453233719
1687733663.6123538,9349,0.11445411294698715
1687733667.4115803,9389,0.16000087559223175
1687733691.030661,9589,0.14712490141391754
1687733699.151959,9674,0.14354683458805084
1687733703.976243,9724,0.1605084240436554
1687733705.4886165,9739,0.25926584005355835
1687733715.6253786,9839,0.2012888640165329
1687733736.8874233,10009,0.23005740344524384
1687733742.5886014,10069,0.24095234274864197
1687733753.5295403,10184,0.3273085653781891
1687733776.4402895,10369,0.1244124099612236
1687733777.8765938,10384,0.18729519844055176
1687733778.3565478,10389,0.2218887358903885
1687733782.1816556,10429,0.182010680437088
1687733784.2334146,10449,0.17932620644569397
1687733787.6892176,10484,0.10178200155496597
1687733818.2994,10749,0.3095189034938812
1687733821.7068741,10784,0.12831974029541016
1687733826.0313299,10829,0.12367360293865204
1687733841.5155714,10939,0.06075137481093407
1687733843.4843454,10959,0.14612458646297455
1687733847.3764663,10999,0.23175570368766785
1687733851.3590858,11039,0.19350743293762207
1687733853.2112973,11059,0.18652768433094025
1687733862.6188474,11159,0.1683371365070343
1687733865.0108492,11184,0.18350599706172943
1687733865.477274,11189,0.09284262359142303
1687733867.8013844,11214,0.06831385940313339
1687733879.290277,11289,0.12892837822437286
1687733881.6274002,11314,0.07493971288204193
1687733890.587754,11409,0.23049157857894897
1687733898.0230346,11489,0.13614045083522797
1687733902.678695,11539,0.11869259178638458
1687733908.26655,11599,0.11721959710121155
1687733924.9637609,11729,0.16937610507011414
1687733929.1987753,11774,0.1679161787033081
1687733945.633717,11949,0.13278990983963013
1687733946.0980792,11954,0.11599563807249069
1687733947.0299253,11964,0.21039240062236786
1687733972.2803056,12184,0.3111964762210846
1687733976.1440253,12224,0.21260589361190796
1687733980.54209,12269,0.20061905682086945
1687733981.5525458,12279,0.1517452597618103
1687733983.9998136,12304,0.16093094646930695
1687734000.45345,12429,0.11926743388175964
1687734000.9160473,12434,0.0551106333732605
1687734005.6422398,12484,0.13855499029159546
1687734006.571083,12494,0.20052219927310944
1687734008.9272232,12519,0.2125556468963623
1687734015.4823213,12589,0.10982821881771088
1687734018.2844265,12619,0.18639229238033295
1687734022.4969559,12664,0.12914441525936127
1687734034.3449774,12739,0.16013097763061523
1687734037.21503,12769,0.3556102514266968
1687734066.8887694,13034,0.20580103993415833
1687734074.9070907,13119,0.10954036563634872
1687734108.4086025,13429,0.19305305182933807
1687734110.734383,13454,0.17485854029655457
1687734116.9672868,13519,0.19505618512630463
1687734134.3220294,13704,0.15843720734119415
1687734145.4567971,13774,0.21270087361335754
1687734161.8570793,13949,0.15787047147750854
1687734205.411296,14364,0.1257510781288147
1687734221.3694212,14484,0.18364521861076355
1687734233.0310702,14604,0.2294985055923462
1687734259.8078647,14839,0.1691613644361496
1687734263.5309803,14879,0.20701611042022705
