Wall time,Step,Value
1687730190.1960983,9,2.0425302982330322
1687730190.7075622,19,1.7437115907669067
1687730191.2216747,29,1.4697275161743164
1687730191.4816144,34,1.3841279745101929
1687730192.0017009,44,1.130066990852356
1687730192.5179334,54,1.2594516277313232
1687730192.783773,59,1.2496193647384644
1687730193.0477877,64,1.1146849393844604
1687730193.3396647,69,1.2652851343154907
1687730193.6105814,74,0.8801092505455017
1687730193.8842528,79,1.015799880027771
1687730194.149157,84,1.053605079650879
1687730194.4053898,89,1.0615777969360352
1687730194.6566186,94,0.8831349611282349
1687730194.9068453,99,0.9221571087837219
1687730195.1630793,104,1.0096697807312012
1687730195.676647,114,1.101925253868103
1687730196.1801035,124,0.9798498749732971
1687730196.433334,129,1.0937159061431885
1687730196.937793,139,0.8947898745536804
1687730197.718938,154,0.8314861059188843
1687730197.9721682,159,0.7999408841133118
1687730198.2193928,164,0.7814782857894897
1687730198.4756255,169,0.91283118724823
1687730198.7232678,174,1.0179790258407593
1687730199.2288196,184,0.8587789535522461
1687730199.9875097,199,0.6694353818893433
1687730200.2367353,204,0.8266204595565796
1687730200.7381914,214,0.9035125970840454
1687730200.9884186,219,0.8142206072807312
1687730201.2406473,224,0.8810350298881531
1687730201.4918764,229,0.8387759327888489
1687730201.743104,234,0.6741907000541687
1687730201.994333,239,0.9314771294593811
1687730202.4947891,249,0.6994739174842834
1687730202.7480185,254,0.8150385618209839
1687730203.4997015,269,0.6248499751091003
1687730203.7509294,274,0.8569985032081604
1687730204.001156,279,0.7603320479393005
1687730204.2583897,284,0.798102080821991
1687730204.52263,289,0.7050197124481201
1687730205.2908726,304,0.7284802198410034
1687730205.5421002,309,0.679710865020752
1687730205.7917087,314,0.7409921288490295
1687730206.0409381,319,0.6414034366607666
1687730206.2904062,324,0.7859882116317749
1687730206.5412166,329,0.9071870446205139
1687730206.7924461,334,0.8197768926620483
1687730207.0469358,339,0.6709305047988892
1687730207.3031373,344,0.7659776210784912
1687730207.5593696,349,0.8456563353538513
1687730211.9260836,359,0.9151502251625061
1687730212.2173476,364,0.4730287790298462
1687730212.477585,369,0.64407879114151
1687730212.742826,374,0.6112531423568726
1687730213.2532895,384,0.686255156993866
1687730213.772761,394,0.6054773926734924
1687730214.0279932,399,0.764894962310791
1687730214.5369625,409,0.6959468126296997
1687730214.7935588,414,0.6772286891937256
1687730215.3021796,424,0.5877648591995239
1687730215.5579305,429,0.6139758229255676
1687730215.815882,434,0.559553325176239
1687730216.0771203,439,0.67479407787323
1687730216.333352,444,0.6952588558197021
1687730216.589586,449,0.5953710675239563
1687730217.0982704,459,0.7331461906433105
1687730217.352816,464,0.6873144507408142
1687730217.6070473,469,0.6867918968200684
1687730217.8612776,474,0.6549345254898071
1687730218.3717408,484,0.5427301526069641
1687730219.143442,499,0.6529726982116699
1687730219.3976738,504,0.5586894154548645
1687730219.6499023,509,0.7711799144744873
1687730219.9051352,514,0.5827441811561584
1687730220.4175994,524,0.6646713614463806
1687730220.6774726,529,0.5815463662147522
1687730220.9467125,534,0.7379474639892578
1687730221.7114067,549,0.7442688345909119
1687730221.9686406,554,0.6575742363929749
1687730222.7363381,569,0.6787581443786621
1687730223.500032,584,0.5390186905860901
1687730223.7517633,589,0.6086809635162354
1687730224.0029945,594,0.7557963132858276
1687730224.2602322,599,0.6892870664596558
1687730224.512936,604,0.6453823447227478
1687730225.280636,619,0.7038809061050415
1687730225.5378716,624,0.6737973690032959
1687730225.796108,629,0.5289513468742371
1687730226.049342,634,0.5201850533485413
1687730226.305576,639,0.6401907801628113
1687730226.8130376,649,0.941869854927063
1687730227.070271,654,0.7344510555267334
1687730227.831962,669,0.7545339465141296
1687730228.6036642,684,0.6301231980323792
1687730228.8578951,689,0.5540016293525696
1687730229.3900332,699,0.7166554927825928
1687730233.7169533,709,0.6454578042030334
1687730233.9998162,714,0.7396154403686523
1687730234.2550478,719,0.9271268248558044
1687730234.5112798,724,0.6933070421218872
1687730234.7705154,729,0.6285021901130676
1687730235.0256376,734,0.6435309052467346
1687730235.5375931,744,0.7186625599861145
1687730235.7948272,749,0.7409684062004089
1687730236.0519783,754,0.6710925698280334
1687730236.3131566,759,0.5738315582275391
1687730236.8156521,769,0.7146605849266052
1687730237.0748866,774,0.5606779456138611
1687730237.3261151,779,0.6202545166015625
1687730237.8345776,789,0.5589844584465027
1687730238.0858061,794,0.6170644760131836
1687730238.3400369,799,0.6391950249671936
1687730238.8515012,809,0.5883499979972839
1687730239.1067336,814,0.5492255687713623
1687730239.6313503,824,0.6436356902122498
1687730239.8850884,829,0.6219910979270935
1687730240.3905473,839,0.6140478849411011
1687730240.6427755,844,0.6431401371955872
1687730240.8920028,849,0.49461475014686584
1687730241.4024665,859,0.5679530501365662
1687730241.6556969,864,0.6328871846199036
1687730242.4133842,879,0.6722628474235535
1687730242.6676145,884,0.5497715473175049
1687730242.9218469,889,0.4540634751319885
1687730243.1740751,894,0.3638734519481659
1687730243.6810405,904,0.6154989004135132
1687730243.9388096,909,0.5846119523048401
1687730244.4462707,919,0.5521698594093323
1687730244.9534636,929,0.5204920768737793
1687730245.2098787,934,0.49753502011299133
1687730245.4774246,939,0.7606629133224487
1687730245.743667,944,0.7189315557479858
1687730246.2511272,954,0.544736921787262
1687730246.499353,959,0.5001703500747681
1687730247.240026,974,0.5766042470932007
1687730248.2375932,994,0.4868898391723633
1687730248.4898226,999,0.584663450717926
1687730249.2444317,1014,0.6042126417160034
1687730249.4946594,1019,0.576060950756073
