Wall time,Step,Value
1687730210.899008,351,0.835303008556366
1687730232.8051345,703,0.6938657760620117
1687730254.578905,1055,0.6338173747062683
1687730276.159697,1407,0.6114022731781006
1687730297.9089553,1759,0.5398958921432495
1687730319.935735,2111,0.5968491435050964
1687730341.9590635,2463,0.5210611820220947
1687730363.8699238,2815,0.5678930282592773
1687730385.6648796,3167,0.5084834694862366
1687730407.5328166,3519,0.5182214975357056
1687730429.6559565,3871,0.48330238461494446
1687730451.7660692,4223,0.47545379400253296
1687730473.7247124,4575,0.4944725036621094
1687730495.9284637,4927,0.5008536577224731
1687730518.087811,5279,0.5205090045928955
1687730540.4760969,5631,0.49624648690223694
1687730562.3655446,5983,0.5136712193489075
1687730584.4247315,6335,0.5127186179161072
1687730606.423685,6687,0.5143094658851624
1687730628.369963,7039,0.518491804599762
